station,date,prcp,tobs
USC00519281,42200,5.8,22.8
USC00519281,42201,10.4,23.3
USC00519281,42202,17.5,23.9
USC00519281,42203,6.9,28.3
USC00519281,42204,1.3,22.2
USC00519281,42205,0.3,21.7
USC00519281,42206,6.6,22.8
USC00519281,42207,7.9,24.4
USC00519281,42208,0.5,23.3
USC00519281,42209,0.8,23.9
USC00519281,42210,2.5,25.6
USC00519281,42211,0,22.2
USC00519281,42212,0,23.9
USC00519281,42213,3.6,23.3
USC00519281,42214,0.5,25
USC00519281,42215,0,23.3
USC00519281,42216,0.3,25
USC00519281,42217,0,25.6
USC00519281,42218,0.3,26.1
USC00519281,42219,0,23.9
USC00519281,42220,0.3,20.6
USC00519281,42221,0.5,24.4
USC00519281,42222,11.9,23.3
USC00519281,42223,0.5,22.8
USC00519281,42224,4.1,26.7
USC00519281,42225,1.5,23.3
USC00519281,42226,1,23.9
USC00519281,42227,1,23.9
USC00519281,42228,0.3,24.4
USC00519281,42229,1.8,24.4
USC00519281,42230,10.9,23.9
USC00519281,42231,4.6,24.4
USC00519281,42232,1,23.3
USC00519281,42233,6.1,25.6
USC00519281,42234,22.6,24.4
USC00519281,42235,0.8,23.3
USC00519281,42236,0,22.2
USC00519281,42237,41.1,25
USC00519281,42238,0.8,26.7
USC00519281,42239,72.6,26.7
USC00519281,42240,91.9,22.2
USC00519281,42241,7.9,26.1
USC00519281,42242,15.2,22.2
USC00519281,42243,75.2,23.9
USC00519281,42244,1.3,25
USC00519281,42245,0.3,27.8
USC00519281,42246,1.3,25
USC00519281,42247,0.5,24.4
USC00519281,42248,7.6,24.4
USC00519281,42249,0.3,22.8
USC00519281,42250,0,23.3
USC00519281,42251,34.3,23.9
USC00519281,42252,0,28.3
USC00519281,42253,0,24.4
USC00519281,42254,24.6,27.2
USC00519281,42255,18.8,27.2
USC00519281,42256,0,28.9
USC00519281,42257,2.3,29.4
USC00519281,42258,17.5,26.7
USC00519281,42259,78.7,26.1
USC00519281,42260,6.6,27.2
USC00519281,42261,13.2,26.1
USC00519281,42262,40.9,24.4
USC00519281,42263,10.4,26.7
USC00519281,42264,1.8,26.7
USC00519281,42265,10.7,26.7
USC00519281,42266,1.8,25.6
USC00519281,42267,6.4,26.1
USC00519281,42268,16,26.7
USC00519281,42269,9.4,26.7
USC00519281,42270,12.2,25
USC00519281,42271,2.8,25
USC00519281,42272,5.1,23.3
USC00519281,42273,12.4,23.9
USC00519281,42274,11.4,23.3
USC00519281,42275,19.6,25
USC00519281,42276,20.3,25.6
USC00519281,42277,3.6,26.7
USC00519281,42278,0,25
USC00519281,42279,1.5,22.8
USC00519281,42280,0,24.4
USC00519281,42281,2.3,23.3
USC00519281,42282,37.1,23.9
USC00519281,42283,4.8,23.9
USC00519281,42284,0.3,20
USC00519281,42285,2.3,18.9
USC00519281,42286,1,22.8
USC00519281,42288,20.3,24.4
USC00519281,42289,10.4,23.9
USC00519281,42290,38.9,22.8
USC00519281,42291,9.9,22.2
USC00519281,42292,25.9,25
USC00519281,42293,33.8,21.7
USC00519281,42294,13,26.1
USC00519281,42295,1.8,26.7
USC00519281,42296,0,22.8
USC00519281,42297,3.6,23.3
USC00519281,42298,8.4,24.4
USC00519281,42299,2,22.8
USC00519281,42300,0,21.1
USC00519281,42301,0.3,24.4
USC00519281,42302,0,26.7
USC00519281,42303,0.3,22.2
USC00519281,42304,4.1,23.9
USC00519281,42305,0,24.4
USC00519281,42306,1.8,21.7
USC00519281,42307,0,21.7
USC00519281,42308,9.7,25.6
USC00519281,42309,19.8,26.1
USC00519281,42310,0.5,22.8
USC00519281,42311,0,23.9
USC00519281,42312,1,25
USC00519281,42313,4.6,22.8
USC00519281,42314,7.4,22.8
USC00519281,42315,11.7,23.3
USC00519281,42316,9.1,26.1
USC00519281,42317,7.6,22.2
USC00519281,42318,11.9,24.4
USC00519281,42319,2,24.4
USC00519281,42320,8.6,22.2
USC00519281,42321,4.3,22.8
USC00519281,42322,5.8,22.8
USC00519281,42323,0,25
USC00519281,42324,2.5,21.7
USC00519281,42325,0,18.9
USC00519281,42326,8.6,19.4
USC00519281,42327,5.1,22.8
USC00519281,42328,47.5,21.7
USC00519281,42329,55.1,22.2
USC00519281,42330,21.6,25.6
USC00519281,42331,29.7,22.8
USC00519281,42332,24.9,21.1
USC00519281,42333,3,21.1
USC00519281,42334,20.8,23.9
USC00519281,42335,18.3,23.3
USC00519281,42336,2,24.4
USC00519281,42337,2,22.2
USC00519281,42338,1,23.9
USC00519281,42339,0.5,22.8
USC00519281,42340,0.5,23.3
USC00519281,42341,5.6,23.9
USC00519281,42342,0.8,23.9
USC00519281,42343,0,21.1
USC00519281,42344,2.5,22.2
USC00519281,42345,0.5,20.6
USC00519281,42346,0.5,20
USC00519281,42347,2,23.3
USC00519281,42348,2.5,22.2
USC00519281,42349,3.8,23.9
USC00519281,42350,7.9,26.1
USC00519281,42351,0.8,20.6
USC00519281,42352,3.3,19.4
USC00519281,42353,8.9,22.8
USC00519281,42354,0.8,23.3
USC00519281,42355,2.3,23.9
USC00519281,42356,4.3,22.2
USC00519281,42357,3.3,24.4
USC00519281,42358,1.3,23.3
USC00519281,42359,3.8,23.9
USC00519281,42360,1,23.3
USC00519281,42361,2.5,23.3
USC00519281,42362,11.4,24.4
USC00519281,42363,11.9,23.3
USC00519281,42364,5.6,23.9
USC00519281,42365,20.3,23.9
USC00519281,42366,0,22.8
USC00519281,42367,4.1,24.4
USC00519281,42368,12.7,23.3
USC00519281,42369,2.3,22.8
USC00519281,42370,0.5,23.3
USC00519281,42371,0.8,22.2
USC00519281,42372,0,20
USC00519281,42373,0,20.6
USC00519281,42374,4.6,21.1
USC00519281,42375,8.9,20.6
USC00519281,42376,8.9,24.4
USC00519281,42377,0.5,23.9
USC00519281,42378,0.5,23.3
USC00519281,42379,0.5,23.3
USC00519281,42380,0,22.8
USC00519281,42381,0.5,23.9
USC00519281,42382,0,23.3
USC00519281,42383,0,18.9
USC00519281,42384,0.5,21.7
USC00519281,42385,1.3,22.8
USC00519281,42386,0,23.9
USC00519281,42387,0,17.2
USC00519281,42388,0,16.1
USC00519281,42389,0.3,16.7
USC00519281,42390,10.7,18.3
USC00519281,42391,0,18.3
USC00519281,42392,0,23.9
USC00519281,42393,0,25.6
USC00519281,42394,1.8,20.6
USC00519281,42395,18.8,18.3
USC00519281,42396,0.3,20.6
USC00519281,42397,0,17.8
USC00519281,42398,0.5,20
USC00519281,42399,0.3,22.8
USC00519281,42400,0.5,23.3
USC00519281,42401,1.8,20.6
USC00519281,42402,10.7,20
USC00519281,42403,5.1,20.6
USC00519281,42404,1,18.3
USC00519281,42405,0,19.4
USC00519281,42406,0,20.6
USC00519281,42407,1.3,21.1
USC00519281,42408,0,13.3
USC00519281,42409,0,13.9
USC00519281,42410,0,14.4
USC00519281,42411,0,16.1
USC00519281,42412,0.3,21.7
USC00519281,42413,5.6,23.3
USC00519281,42414,0,21.7
USC00519281,42415,0,23.9
USC00519281,42416,0.8,22.2
USC00519281,42417,2.8,21.7
USC00519281,42418,0.5,22.2
USC00519281,42419,0,20.6
USC00519281,42420,1.5,21.7
USC00519281,42421,2,22.2
USC00519281,42422,1,15.6
USC00519281,42423,0,20.6
USC00519281,42424,0,19.4
USC00519281,42425,0,17.8
USC00519281,42426,7.6,20.6
USC00519281,42427,0,20.6
USC00519281,42428,0,21.7
USC00519281,42429,0,20.6
USC00519281,42430,0.3,22.2
USC00519281,42431,0,17.2
USC00519281,42432,0,17.2
USC00519281,42433,0,16.7
USC00519281,42434,0,21.1
USC00519281,42435,0,22.2
USC00519281,42436,0,19.4
USC00519281,42437,0,23.3
USC00519281,42438,8.6,18.9
USC00519281,42439,0.3,20
USC00519281,42440,0.5,20
USC00519281,42441,0,22.2
USC00519281,42442,0.8,22.2
USC00519281,42443,0.8,21.7
USC00519281,42444,20.8,21.1
USC00519281,42445,5.8,20
USC00519281,42446,0.3,20
USC00519281,42447,2,20
USC00519281,42448,4.1,20
USC00519281,42449,0,21.7
USC00519281,42450,0,18.9
USC00519281,42451,2.5,18.3
USC00519281,42452,7.9,17.2
USC00519281,42453,0,17.8
USC00519281,42454,9.7,22.2
USC00519281,42455,1.5,24.4
USC00519281,42456,2,24.4
USC00519281,42457,0,22.8
USC00519281,42458,0.5,22.2
USC00519281,42459,1,16.7
USC00519281,42460,0,18.3
USC00519281,42461,0,20
USC00519281,42462,0,23.3
USC00519281,42463,0,23.3
USC00519281,42464,0,23.3
USC00519281,42465,0.3,18.3
USC00519281,42466,8.6,20.6
USC00519281,42467,10.9,18.3
USC00519281,42468,32,20
USC00519281,42469,6.9,23.3
USC00519281,42470,2.8,21.1
USC00519281,42471,1.3,21.7
USC00519281,42472,2.8,23.3
USC00519281,42473,1,23.9
USC00519281,42474,1.3,22.8
USC00519281,42475,0.3,23.3
USC00519281,42476,1.5,24.4
USC00519281,42477,8.1,21.7
USC00519281,42478,21.1,20
USC00519281,42479,4.6,19.4
USC00519281,42480,1.5,22.2
USC00519281,42481,0,22.8
USC00519281,42482,1.8,22.8
USC00519281,42483,5.8,23.9
USC00519281,42484,5.3,23.9
USC00519281,42485,0.8,23.3
USC00519281,42486,0.3,23.3
USC00519281,42487,0.3,23.3
USC00519281,42488,1,22.8
USC00519281,42489,0,23.3
USC00519281,42490,2.5,23.3
USC00519281,42491,0.8,23.9
USC00519281,42492,3,22.8
USC00519281,42493,0,23.3
USC00519281,42494,7.9,22.2
USC00519281,42495,23.1,20
USC00519281,42496,3.8,18.9
USC00519281,42497,25.9,20.6
USC00519281,42498,9.7,19.4
USC00519281,42499,3.3,20
USC00519281,42500,10.9,20
USC00519281,42501,4.1,19.4
USC00519281,42502,1.8,18.3
USC00519281,42503,0.3,20
USC00519281,42504,0.3,21.1
USC00519281,42505,4.3,24.4
USC00519281,42506,0,23.9
USC00519281,42507,0,23.9
USC00519281,42508,2,22.2
USC00519281,42509,5.6,23.9
USC00519281,42510,2.8,22.2
USC00519281,42511,4.1,24.4
USC00519281,42512,1,24.4
USC00519281,42513,0,23.3
USC00519281,42514,0,20.6
USC00519281,42515,0.8,21.7
USC00519281,42516,26.4,23.3
USC00519281,42517,2.5,23.9
USC00519281,42518,1.3,22.2
USC00519281,42519,0,23.3
USC00519281,42520,0,21.1
USC00519281,42521,21.6,21.1
USC00519281,42522,35.3,20.6
USC00519281,42523,12.7,19.4
USC00519281,42524,0.5,20
USC00519281,42525,0,18.3
USC00519281,42526,5.6,21.1
USC00519281,42527,13.2,22.2
USC00519281,42528,8.9,23.3
USC00519281,42529,0,22.8
USC00519281,42530,7.4,21.7
USC00519281,42531,15.7,23.9
USC00519281,42532,3.3,22.2
USC00519281,42533,7.1,23.9
USC00519281,42534,0.5,24.4
USC00519281,42535,5.1,23.9
USC00519281,42536,17.3,24.4
USC00519281,42537,1.3,23.9
USC00519281,42538,7.4,21.7
USC00519281,42539,10.2,23.9
USC00519281,42540,1.3,23.9
USC00519281,42541,10.2,22.2
USC00519281,42542,1,22.2
USC00519281,42543,3.3,23.9
USC00519281,42544,9.9,22.8
USC00519281,42545,3,24.4
USC00519281,42546,19,23.3
USC00519281,42547,0.8,25
USC00519281,42548,9.4,22.2
USC00519281,42549,5.8,21.7
USC00519281,42550,2.5,24.4
USC00519281,42551,0.3,25
USC00519281,42552,0,24.4
USC00519281,42553,0,26.1
USC00519281,42554,0.8,24.4
USC00519281,42555,6.9,26.1
USC00519281,42556,5.6,23.9
USC00519281,42557,20.3,23.3
USC00519281,42558,3.6,22.8
USC00519281,42559,0.5,25.6
USC00519281,42560,1,26.7
USC00519281,42561,16,22.2
USC00519281,42562,3.6,26.1
USC00519281,42563,0,26.7
USC00519281,42564,1.8,24.4
USC00519281,42565,20.3,26.7
USC00519281,42566,3.6,26.7
USC00519281,42567,23.4,22.8
USC00519281,42568,3.8,25
USC00519281,42569,5.8,25.6
USC00519281,42570,18.5,26.1
USC00519281,42571,0.5,26.7
USC00519281,42572,0.3,26.1
USC00519281,42573,3.3,25.6
USC00519281,42574,1.8,23.9
USC00519281,42575,11.4,24.4
USC00519281,42576,244.9,25.6
USC00519281,42577,22.9,25.6
USC00519281,42578,1.5,26.7
USC00519281,42579,0,27.2
USC00519281,42580,0,26.7
USC00519281,42581,0.3,25
USC00519281,42582,3,23.9
USC00519281,42583,89.7,24.4
USC00519281,42584,21.1,24.4
USC00519281,42585,0.3,25
USC00519281,42586,19.6,25
USC00519281,42587,6.9,27.2
USC00519281,42588,3.6,25.6
USC00519281,42589,11.9,25.6
USC00519281,42590,7.1,27.2
USC00519281,42591,0.5,27.2
USC00519281,42592,0,27.8
USC00519281,42593,0.3,26.7
USC00519281,42594,0.5,24.4
USC00519281,42595,2,26.7
USC00519281,42596,2.5,24.4
USC00519281,42597,5.8,23.9
USC00519281,42598,3,23.3
USC00519281,42599,7.9,27.8
USC00519281,42600,0,26.7
USC00519281,42601,7.9,26.1
USC00519281,42602,3.3,27.2
USC00519281,42603,2,26.1
USC00519281,42604,58.9,25.6
USC00519281,42605,45.5,25
USC00519281,42606,54.6,25
USC00519281,42607,1.5,26.7
USC00519281,42608,0.3,26.7
USC00519281,42609,3,23.9
USC00519281,42610,15.2,22.8
USC00519281,42611,8.9,25.6
USC00519281,42612,0,25
USC00519281,42613,6.1,25.6
USC00519281,42614,0.5,26.7
USC00519281,42615,0.3,26.7
USC00519281,42616,3,25.6
USC00519281,42617,3.6,25.6
USC00519281,42618,0.8,25.6
USC00519281,42619,2.8,22.8
USC00519281,42620,4.1,23.3
USC00519281,42621,1.8,26.7
USC00519281,42622,4.1,26.1
USC00519281,42623,2.3,25
USC00519281,42624,7.6,26.7
USC00519281,42625,7.9,24.4
USC00519281,42626,8.6,26.1
USC00519281,42627,59.2,23.9
USC00519281,42628,21.1,26.1
USC00519281,42629,1.5,25.6
USC00519281,42630,9.1,26.1
USC00519281,42631,1.8,25.6
USC00519281,42632,0.3,25.6
USC00519281,42633,5.6,24.4
USC00519281,42634,1.8,23.3
USC00519281,42635,8.6,25
USC00519281,42636,23.9,25.6
USC00519281,42637,0.3,26.1
USC00519281,42638,0.8,26.1
USC00519281,42639,4.3,25
USC00519281,42640,4.3,26.7
USC00519281,42641,0,25.6
USC00519281,42642,15,25.6
USC00519281,42643,6.4,25.6
USC00519281,42644,3.6,25
USC00519281,42645,1.5,26.1
USC00519281,42646,4.1,26.1
USC00519281,42647,0.8,26.1
USC00519281,42648,0.3,26.1
USC00519281,42649,0,23.9
USC00519281,42650,0,24.4
USC00519281,42651,0,22.8
USC00519281,42652,0,22.2
USC00519281,42653,0,21.7
USC00519281,42654,7.1,25
USC00519281,42655,0.8,26.1
USC00519281,42656,0,25.6
USC00519281,42657,0,26.1
USC00519281,42658,1,25
USC00519281,42659,0,26.1
USC00519281,42660,0.3,25
USC00519281,42661,0.5,25.6
USC00519281,42662,2.8,25.6
USC00519281,42663,0,25.6
USC00519281,42664,0,25.6
USC00519281,42665,3.8,25
USC00519281,42666,0.5,23.3
USC00519281,42667,2,23.9
USC00519281,42668,2.8,24.4
USC00519281,42669,0.3,22.8
USC00519281,42670,5.6,24.4
USC00519281,42671,1.3,23.3
USC00519281,42672,2.5,25
USC00519281,42673,4.1,24.4
USC00519281,42674,1.8,24.4
USC00519281,42675,2.5,23.3
USC00519281,42676,0,23.9
USC00519281,42677,0,23.9
USC00519281,42678,0,23.9
USC00519281,42679,0.8,23.9
USC00519281,42680,0.3,21.7
USC00519281,42681,0,17.2
USC00519281,42682,5.3,21.1
USC00519281,42683,2.8,20
USC00519281,42684,0,19.4
USC00519281,42685,0,25
USC00519281,42686,0,23.3
USC00519281,42687,0,25
USC00519281,42688,0,24.4
USC00519281,42689,0,24.4
USC00519281,42690,6.1,23.9
USC00519281,42691,0.3,24.4
USC00519281,42692,0,23.9
USC00519281,42693,2.8,22.8
USC00519281,42694,9.9,23.9
USC00519281,42695,2.8,22.8
USC00519281,42696,52.1,23.9
USC00519281,42697,6.4,23.3
USC00519281,42698,7.6,23.9
USC00519281,42699,2,23.3
USC00519281,42700,1.5,23.9
USC00519281,42701,4.3,22.8
USC00519281,42702,0,23.9
USC00519281,42703,2.3,22.8
USC00519281,42704,1.3,22.8
USC00519281,42705,9.4,23.3
USC00519281,42706,8.9,21.1
USC00519281,42707,19.6,22.2
USC00519281,42708,1,21.1
USC00519281,42709,5.6,19.4
USC00519281,42710,0,19.4
USC00519281,42711,3,20.6
USC00519281,42712,1.8,21.1
USC00519281,42713,7.9,20
USC00519281,42714,0.5,20.6
USC00519281,42715,0,20.6
USC00519281,42716,0,18.9
USC00519281,42717,1,18.3
USC00519281,42718,23.4,20
USC00519281,42719,3.6,16.7
USC00519281,42720,0.8,23.9
USC00519281,42721,1.8,21.1
USC00519281,42722,4.1,20.6
USC00519281,42723,0.8,24.4
USC00519281,42724,0,24.4
USC00519281,42725,2.8,23.3
USC00519281,42726,21.8,22.8
USC00519281,42727,6.1,21.7
USC00519281,42728,5.1,23.3
USC00519281,42729,0.5,23.3
USC00519281,42730,5.6,22.2
USC00519281,42731,1.3,21.7
USC00519281,42732,2.3,22.2
USC00519281,42733,13.2,23.3
USC00519281,42734,7.4,20.6
USC00519281,42735,6.4,19.4
USC00519281,42736,0.8,22.2
USC00519281,42737,0.3,21.1
USC00519281,42738,0,17.8
USC00519281,42739,0,17.2
USC00519281,42740,1.5,17.2
USC00519281,42741,2.5,16.7
USC00519281,42742,0,21.1
USC00519281,42743,0,21.1
USC00519281,42744,0,16.7
USC00519281,42745,0,16.7
USC00519281,42746,0,17.2
USC00519281,42747,0,18.3
USC00519281,42748,0,20.6
USC00519281,42749,0.3,25
USC00519281,42750,0,21.1
USC00519281,42751,0,23.3
USC00519281,42752,0,20.6
USC00519281,42753,0,22.2
USC00519281,42754,0.5,21.7
USC00519281,42755,0,20.6
USC00519281,42756,0.8,21.7
USC00519281,42757,2.3,21.7
USC00519281,42758,0.3,22.2
USC00519281,42759,3.3,22.2
USC00519281,42760,20.1,20.6
USC00519281,42761,0,21.1
USC00519281,42762,0.8,18.9
USC00519281,42763,0,18.3
USC00519281,42764,6.6,20.6
USC00519281,42765,0,20
USC00519281,42766,0,20
USC00519281,42767,0,20
USC00519281,42768,0,15
USC00519281,42769,0,15.6
USC00519281,42770,0,21.1
USC00519281,42771,0,22.8
USC00519281,42772,4.6,23.9
USC00519281,42773,33.5,17.8
USC00519281,42774,0,15
USC00519281,42775,0,15
USC00519281,42776,0,16.7
USC00519281,42777,43.9,20
USC00519281,42778,75.7,21.1
USC00519281,42779,0.3,22.8
USC00519281,42780,0,26.1
USC00519281,42781,0.3,23.9
USC00519281,42782,18.5,18.3
USC00519281,42783,3.3,21.1
USC00519281,42784,0,23.3
USC00519281,42785,2.3,21.1
USC00519281,42786,0,21.1
USC00519281,42787,0,21.7
USC00519281,42788,1.5,21.7
USC00519281,42789,0,21.7
USC00519281,42790,0,20.6
USC00519281,42791,0,16.1
USC00519281,42792,0,19.4
USC00519281,42793,0,18.3
USC00519281,42794,1,22.2
USC00519281,42795,53.8,21.7
USC00519281,42796,47.8,22.8
USC00519281,42797,6.9,22.2
USC00519281,42798,0,25
USC00519281,42799,10.4,22.8
USC00519281,42800,0.8,19.4
USC00519281,42801,0,16.7
USC00519281,42802,0,17.8
USC00519281,42803,16.5,19.4
USC00519281,42804,0.8,18.9
USC00519281,42805,0.3,27.2
USC00519281,42806,0,20.6
USC00519281,42807,0,18.9
USC00519281,42808,0,19.4
USC00519281,42809,1.5,20.6
USC00519281,42810,0,18.9
USC00519281,42811,3,20
USC00519281,42812,0,18.3
USC00519281,42813,0,23.3
USC00519281,42814,0.5,20.6
USC00519281,42815,2.3,22.2
USC00519281,42816,0,22.8
USC00519281,42817,0,22.2
USC00519281,42818,3,21.7
USC00519281,42819,23.6,24.4
USC00519281,42820,0,25
USC00519281,42821,0.3,24.4
USC00519281,42822,0,23.3
USC00519281,42823,0.3,20
USC00519281,42824,1,22.8
USC00519281,42825,0.3,21.7
USC00519281,42826,5.3,23.3
USC00519281,42827,0,23.9
USC00519281,42828,6.6,21.1
USC00519281,42829,2.3,19.4
USC00519281,42830,2.5,21.7
USC00519281,42831,1.5,19.4
USC00519281,42832,0,23.3
USC00519281,42833,0,25
USC00519281,42834,0,25.6
USC00519281,42835,0.3,19.4
USC00519281,42836,0.8,21.1
USC00519281,42837,2.8,20.6
USC00519281,42838,15,20.6
USC00519281,42839,58.4,23.3
USC00519281,42840,9.7,25.6
USC00519281,42841,11.9,21.7
USC00519281,42842,26.4,19.4
USC00519281,42843,51.6,20
USC00519281,42844,0.5,19.4
USC00519281,42845,1.3,24.4
USC00519281,42846,44.2,20.6
USC00519281,42847,40.1,22.2
USC00519281,42848,1.5,24.4
USC00519281,42849,0.3,20
USC00519281,42850,0,22.2
USC00519281,42851,0.5,23.3
USC00519281,42852,4.8,21.1
USC00519281,42853,19.3,19.4
USC00519281,42854,9.4,22.2
USC00519281,42855,26.4,15.6
USC00519281,42856,3.3,18.3
USC00519281,42857,0.3,23.9
USC00519281,42858,0.3,21.1
USC00519281,42859,0,23.9
USC00519281,42860,0,21.1
USC00519281,42861,0,26.1
USC00519281,42862,0.5,23.9
USC00519281,42863,18.5,21.1
USC00519281,42864,40.1,19.4
USC00519281,42865,5.1,23.3
USC00519281,42866,3,21.1
USC00519281,42867,0.5,23.9
USC00519281,42868,3,24.4
USC00519281,42869,4.3,25
USC00519281,42870,2.3,23.3
USC00519281,42871,0.8,23.3
USC00519281,42872,1.8,23.3
USC00519281,42873,3.3,20.6
USC00519281,42874,0.3,20
USC00519281,42875,0.5,24.4
USC00519281,42876,0.3,23.3
USC00519281,42877,1.5,21.7
USC00519281,42878,1.5,21.7
USC00519281,42879,7.6,23.3
USC00519281,42880,5.1,23.3
USC00519281,42881,0,23.3
USC00519281,42882,0,23.3
USC00519281,42883,2,26.7
USC00519281,42884,10.2,23.3
USC00519281,42885,28.4,22.2
USC00519281,42886,6.4,23.9
USC00519281,42887,0,26.7
USC00519281,42888,2.3,24.4
USC00519281,42889,2,24.4
USC00519281,42890,3.3,25
USC00519281,42891,1.3,23.9
USC00519281,42892,0,23.9
USC00519281,42893,0,23.9
USC00519281,42894,0,23.9
USC00519281,42895,0.5,22.2
USC00519281,42896,15.7,23.3
USC00519281,42897,18.8,23.3
USC00519281,42898,6.1,23.3
USC00519281,42899,6.1,24.4
USC00519281,42900,5.6,23.3
USC00519281,42901,14,23.9
USC00519281,42902,1.5,22.8
USC00519281,42903,1.8,26.1
USC00519281,42904,6.1,23.9
USC00519281,42905,2,22.2
USC00519281,42906,0,22.2
USC00519281,42907,4.8,23.3
USC00519281,42908,1.5,22.2
USC00519281,42909,3,22.2
USC00519281,42910,9.1,25
USC00519281,42911,0.5,21.7
USC00519281,42912,1.5,22.8
USC00519281,42913,0.3,24.4
USC00519281,42914,0,25
USC00519281,42915,0,24.4
USC00519281,42916,0.3,24.4
USC00519281,42917,2,26.1
USC00519281,42918,3.8,27.2
USC00519281,42919,3.8,24.4
USC00519281,42920,2,25.6
USC00519281,42921,0,25
USC00519281,42922,0,23.3
USC00519281,42923,4.6,23.9
USC00519281,42924,0,25.6
USC00519281,42925,2.8,25.6
USC00519281,42926,0.5,20.6
USC00519281,42927,0.5,22.2
USC00519281,42928,7.1,23.3
USC00519281,42929,8.1,23.3
USC00519281,42930,5.1,24.4
USC00519281,42931,1.3,26.7
USC00519281,42932,2.5,26.7
USC00519281,42933,5.3,24.4
USC00519281,42934,1.3,24.4
USC00519281,42935,1.3,24.4
USC00519281,42936,1.5,25
USC00519281,42937,0.8,25
USC00519281,42938,5.1,25
USC00519281,42939,5.1,27.8
USC00519281,42940,15.5,23.9
USC00519281,42941,2.8,25
USC00519281,42942,3,23.9
USC00519281,42943,0.3,24.4
USC00519281,42944,2.3,27.2
USC00519281,42945,5.8,27.8
USC00519281,42946,0,27.2
USC00519281,42947,0,24.4
USC00519281,42951,0,25
USC00519281,42952,1.5,27.8
USC00519281,42953,0,28.3
USC00519281,42960,0,25
USC00519281,42961,0,25
USC00519281,42962,8.1,25
USC00519281,42963,3,24.4
USC00519281,42964,0.3,24.4
USC00519281,42965,1.5,26.1
USC00511918,40179,1.3,18.9
USC00511918,40180,0,21.1
USC00511918,40181,0,23.9
USC00511918,40182,0,23.9
USC00511918,40183,0,23.9
USC00511918,40184,2,22.2
USC00511918,40185,1,21.1
USC00511918,40186,0,17.2
USC00511918,40187,0,20
USC00511918,40188,0,23.3
USC00511918,40189,1.3,17.8
USC00511918,40190,0,13.9
USC00511918,40191,0,13.9
USC00511918,40192,0,18.3
USC00511918,40193,0,13.3
USC00511918,40194,0,18.9
USC00511918,40196,0,22.8
USC00511918,40197,0,16.1
USC00511918,40198,0,18.9
USC00511918,40199,0,20
USC00511918,40200,0,15.6
USC00511918,40201,0,25.6
USC00511918,40202,0,21.7
USC00511918,40203,0,20
USC00511918,40204,0.8,24.4
USC00511918,40205,6.4,20.6
USC00511918,40207,0,18.3
USC00511918,40208,10.2,25
USC00511918,40209,0.3,21.7
USC00511918,40210,0,17.8
USC00511918,40211,0,18.3
USC00511918,40212,14,17.8
USC00511918,40213,0,17.8
USC00511918,40214,0,17.2
USC00511918,40215,0,19.4
USC00511918,40217,0,15.6
USC00511918,40218,0,16.1
USC00511918,40219,0,15.6
USC00511918,40220,0,21.1
USC00511918,40221,0,20
USC00511918,40222,0.8,19.4
USC00511918,40223,0,20.6
USC00511918,40224,0,22.2
USC00511918,40225,0,18.3
USC00511918,40226,0,18.9
USC00511918,40227,0,17.2
USC00511918,40228,0,16.7
USC00511918,40229,0,17.2
USC00511918,40230,0,20
USC00511918,40231,0,17.8
USC00511918,40232,0,17.2
USC00511918,40233,0,17.2
USC00511918,40234,0,17.8
USC00511918,40235,0,22.2
USC00511918,40237,,20
USC00511918,40238,0,20
USC00511918,40239,0,20.6
USC00511918,40240,0,21.1
USC00511918,40241,1,19.4
USC00511918,40242,0.8,20.6
USC00511918,40243,0,23.3
USC00511918,40244,0,20
USC00511918,40245,2,17.8
USC00511918,40246,1.5,20
USC00511918,40247,0.3,21.7
USC00511918,40248,0,21.1
USC00511918,40249,0,21.7
USC00511918,40251,0,24.4
USC00511918,40252,0.3,18.9
USC00511918,40253,1.5,18.3
USC00511918,40254,0,17.2
USC00511918,40255,0.3,18.3
USC00511918,40256,0,19.4
USC00511918,40257,0,22.8
USC00511918,40258,0,15.6
USC00511918,40259,0,18.3
USC00511918,40260,0.3,18.3
USC00511918,40261,0,21.7
USC00511918,40262,0,21.7
USC00511918,40263,0,18.9
USC00511918,40264,0,22.8
USC00511918,40265,0,22.8
USC00511918,40266,0,22.8
USC00511918,40267,0.3,22.8
USC00511918,40268,0,22.8
USC00511918,40269,0,22.8
USC00511918,40270,0,21.7
USC00511918,40271,0,25.6
USC00511918,40272,3,21.7
USC00511918,40273,0.3,22.8
USC00511918,40274,0,21.1
USC00511918,40275,0.3,21.7
USC00511918,40276,22.1,20
USC00511918,40277,0.3,20
USC00511918,40278,0,23.3
USC00511918,40279,0,25
USC00511918,40280,0.3,18.9
USC00511918,40281,0,20
USC00511918,40282,0,22.2
USC00511918,40283,0,16.1
USC00511918,40284,0,18.3
USC00511918,40285,0,21.1
USC00511918,40286,0,21.7
USC00511918,40287,0,21.1
USC00511918,40288,0,21.7
USC00511918,40289,0,21.7
USC00511918,40290,0,23.9
USC00511918,40291,0.3,18.9
USC00511918,40292,0,25
USC00511918,40293,0,25
USC00511918,40294,0,19.4
USC00511918,40295,0,20.6
USC00511918,40296,0,22.2
USC00511918,40297,2,22.8
USC00511918,40298,1,20.6
USC00511918,40299,0,23.9
USC00511918,40300,3.8,21.7
USC00511918,40301,24.9,21.7
